1	2	1	1
1	3	1	2
1	4	1	3
1	5	1	4
1	6	1	5
1	7	1	6
1	8	1	7
1	9	1	8
1	10	1	9
2	1	1	10
2	3	1	11
2	4	1	12
2	5	1	13
2	6	1	14
2	7	1	15
2	8	1	16
2	9	1	17
2	10	1	18
3	1	1	19
3	2	1	20
3	4	1	21
3	5	1	22
3	6	1	23
3	7	1	24
3	8	1	25
3	9	1	26
3	10	1	27
4	1	1	28
4	2	1	29
4	3	1	30
4	5	1	31
4	6	1	32
4	7	1	33
4	8	1	34
4	9	1	35
4	10	1	36
5	1	1	37
5	2	1	38
5	3	1	39
5	4	1	40
5	6	1	41
5	7	1	42
5	8	1	43
5	9	1	44
5	10	1	45
6	1	1	46
6	2	1	47
6	3	1	48
6	4	1	49
6	5	1	50
6	7	1	51
6	8	1	52
6	9	1	53
6	10	1	54
7	1	1	55
7	2	1	56
7	3	1	57
7	4	1	58
7	5	1	59
7	6	1	60
7	8	1	61
7	9	1	62
7	10	1	63
8	1	1	64
8	2	1	65
8	3	1	66
8	4	1	67
8	5	1	68
8	6	1	69
8	7	1	70
8	9	1	71
8	10	1	72
9	1	1	73
9	2	1	74
9	3	1	75
9	4	1	76
9	5	1	77
9	6	1	78
9	7	1	79
9	8	1	80
9	10	1	81
10	1	1	82
10	2	1	83
10	3	1	84
10	4	1	85
10	5	1	86
10	6	1	87
10	7	1	88
10	8	1	89
10	9	1	90
11	12	1	91
11	13	1	92
11	14	1	93
11	15	1	94
11	16	1	95
12	11	1	96
12	13	1	97
12	14	1	98
12	15	1	99
12	16	1	100
13	11	1	101
13	12	1	102
13	14	1	103
13	15	1	104
13	16	1	105
14	11	1	106
14	12	1	107
14	13	1	108
14	15	1	109
14	16	1	110
15	11	1	111
15	12	1	112
15	13	1	113
15	14	1	114
15	16	1	115
16	11	1	116
16	12	1	117
16	13	1	118
16	14	1	119
16	15	1	120
17	18	1	121
17	19	1	122
17	20	1	123
18	17	1	124
18	19	1	125
18	20	1	126
19	17	1	127
19	18	1	128
19	20	1	129
20	17	1	130
20	18	1	131
20	19	1	132
5	13	1	133
4	13	1	134
8	12	1	135
2	20	1	136
6	19	1	137
7	18	1	138
15	17	1	139
11	20	1	140
16	20	1	141
2	1	1	142
3	1	1	143
4	1	1	144
5	1	1	145
6	1	1	146
7	1	1	147
8	1	1	148
9	1	1	149
10	1	1	150
1	2	1	151
3	2	1	152
4	2	1	153
5	2	1	154
6	2	1	155
7	2	1	156
8	2	1	157
9	2	1	158
10	2	1	159
1	3	1	160
2	3	1	161
4	3	1	162
5	3	1	163
6	3	1	164
7	3	1	165
8	3	1	166
9	3	1	167
10	3	1	168
1	4	1	169
2	4	1	170
3	4	1	171
5	4	1	172
6	4	1	173
7	4	1	174
8	4	1	175
9	4	1	176
10	4	1	177
1	5	1	178
2	5	1	179
3	5	1	180
4	5	1	181
6	5	1	182
7	5	1	183
8	5	1	184
9	5	1	185
10	5	1	186
1	6	1	187
2	6	1	188
3	6	1	189
4	6	1	190
5	6	1	191
7	6	1	192
8	6	1	193
9	6	1	194
10	6	1	195
1	7	1	196
2	7	1	197
3	7	1	198
4	7	1	199
5	7	1	200
6	7	1	201
8	7	1	202
9	7	1	203
10	7	1	204
1	8	1	205
2	8	1	206
3	8	1	207
4	8	1	208
5	8	1	209
6	8	1	210
7	8	1	211
9	8	1	212
10	8	1	213
1	9	1	214
2	9	1	215
3	9	1	216
4	9	1	217
5	9	1	218
6	9	1	219
7	9	1	220
8	9	1	221
10	9	1	222
1	10	1	223
2	10	1	224
3	10	1	225
4	10	1	226
5	10	1	227
6	10	1	228
7	10	1	229
8	10	1	230
9	10	1	231
12	11	1	232
13	11	1	233
14	11	1	234
15	11	1	235
16	11	1	236
11	12	1	237
13	12	1	238
14	12	1	239
15	12	1	240
16	12	1	241
11	13	1	242
12	13	1	243
14	13	1	244
15	13	1	245
16	13	1	246
11	14	1	247
12	14	1	248
13	14	1	249
15	14	1	250
16	14	1	251
11	15	1	252
12	15	1	253
13	15	1	254
14	15	1	255
16	15	1	256
11	16	1	257
12	16	1	258
13	16	1	259
14	16	1	260
15	16	1	261
18	17	1	262
19	17	1	263
20	17	1	264
17	18	1	265
19	18	1	266
20	18	1	267
17	19	1	268
18	19	1	269
20	19	1	270
17	20	1	271
18	20	1	272
19	20	1	273
13	5	1	274
13	4	1	275
12	8	1	276
20	2	1	277
19	6	1	278
18	7	1	279
17	15	1	280
20	11	1	281
20	16	1	282
