104	302	
	
1	2	200	1
1	3	300	2
4	5	100	3
4	6	200	4
4	7	200	5
5	4	100	6
8	9	100	7
10	11	100	8
12	13	100	9
14	15	100	11
16	17	100	12
18	6	100	13
19	2	200	14
19	3	300	15
20	21	100	16
22	21	100	17
23	17	100	18
24	25	100	19
26	6	100	20
27	21	100	21
28	21	100	22
29	30	250	23
29	31	250	24
29	32	350	25
29	33	200	26
29	34	250	27
29	35	200	28
36	6	100	29
37	30	200	30
37	34	200	31
38	6	100	32
39	40	200	33
39	41	200	34
39	42	200	35
39	43	200	36
39	44	200	37
39	17	400	38
39	45	400	39
39	33	200	40
42	40	200	41
42	41	200	42
42	39	200	43
42	43	200	44
42	44	200	45
42	17	400	46
42	33	200	47
42	45	400	48
46	6	100	49
47	6	100	50
48	6	100	51
49	50	250	52
49	51	250	53
49	52	350	54
49	2	350	55
49	53	200	56
54	21	100	57
55	21	100	58
56	57	200	59
56	58	100	60
56	43	700	61
56	59	100	62
57	56	200	63
57	17	200	64
57	35	200	65
13	60	200	67
13	12	100	68
13	61	200	69
62	21	100	70
63	17	100	71
64	21	100	72
65	11	100	73
66	17	100	74
67	6	100	75
68	6	100	76
69	43	100	77
70	51	400	78
70	25	200	79
35	57	200	80
35	34	350	81
35	29	200	82
60	71	300	83
60	9	300	84
60	13	200	85
60	11	200	86
60	61	200	87
60	72	200	88
31	29	250	89
31	34	200	90
73	51	400	91
73	25	200	92
45	41	300	93
45	51	200	94
45	40	300	95
45	39	400	96
45	42	400	97
45	44	300	98
45	33	200	99
45	74	400	100
75	50	100	101
75	76	100	102
77	3	100	103
34	37	200	104
34	30	400	105
34	31	200	106
34	32	200	107
34	51	250	108
34	29	250	109
34	35	350	110
3	1	300	111
3	78	200	112
3	79	300	113
3	80	300	114
3	81	300	115
3	82	500	116
3	50	200	117
3	19	300	118
3	77	100	119
78	2	300	120
78	3	200	121
83	43	100	122
84	21	100	123
85	33	100	124
86	7	100	125
87	17	100	126
2	1	200	127
2	78	300	128
2	79	200	129
2	80	200	130
2	49	350	131
2	81	200	132
2	82	200	133
2	19	200	134
53	50	450	136
53	49	200	137
88	21	100	138
21	84	100	139
21	54	100	140
21	55	100	141
21	25	400	142
21	88	100	143
21	62	100	144
21	20	100	145
21	64	100	146
21	51	200	147
21	22	100	148
21	89	100	149
21	28	100	150
21	27	100	151
21	90	100	152
21	91	100	153
21	92	100	154
21	93	100	155
21	94	100	156
51	21	200	157
51	95	100	158
51	49	250	159
51	70	400	160
51	25	200	161
51	73	400	162
51	45	200	163
51	34	250	164
95	51	100	165
96	6	100	166
58	56	100	167
7	4	200	168
7	86	100	169
7	97	100	170
7	61	200	171
11	65	100	172
11	60	200	173
11	10	100	174
11	98	100	175
11	61	200	176
98	11	100	177
81	2	200	178
81	3	300	179
61	60	200	180
61	71	200	181
61	9	200	182
61	7	200	183
61	13	200	184
61	99	200	185
61	11	200	186
72	60	200	187
72	100	200	188
72	33	500	189
72	99	200	190
72	101	200	191
50	25	200	192
50	52	200	193
50	49	250	194
50	75	100	195
50	3	200	196
50	53	450	197
32	34	200	198
32	29	350	199
91	21	100	200
71	60	300	201
71	61	200	202
9	60	300	203
9	8	100	204
9	61	200	205
43	56	700	206
43	39	200	207
43	83	100	208
43	42	200	209
43	69	100	210
43	33	200	211
6	4	200	212
6	47	100	213
6	46	100	214
6	48	100	215
6	67	100	216
6	68	100	217
6	96	100	218
6	26	100	219
6	36	100	220
6	38	100	221
6	18	100	222
6	99	200	223
52	50	200	224
52	49	350	225
92	21	100	226
17	102	100	227
17	63	100	228
17	66	100	229
17	23	100	230
17	87	100	231
17	16	100	232
17	57	200	233
17	39	400	234
17	42	400	235
17	33	200	236
15	99	100	237
15	14	100	238
93	21	100	239
33	41	300	240
33	103	100	241
33	85	100	242
33	29	200	243
33	72	500	244
33	40	300	245
33	39	200	246
33	42	200	247
33	43	200	248
33	44	200	249
33	17	200	250
33	45	200	251
33	74	400	252
99	100	200	253
99	6	200	254
99	15	100	255
99	101	200	256
99	61	200	257
99	72	200	258
99	74	200	259
94	21	100	260
104	90	100	261
41	39	200	262
41	42	200	263
41	33	300	264
41	45	300	265
79	2	200	266
79	3	300	267
80	2	200	268
80	3	300	269
82	2	200	271
82	3	500	272
25	50	200	273
25	21	400	274
25	51	200	275
25	73	200	276
25	24	100	277
25	70	200	278
25	74	200	279
76	75	100	280
102	17	100	281
103	33	100	282
59	56	100	283
89	21	100	284
40	39	200	285
40	42	200	286
40	33	300	287
40	45	300	288
90	21	100	289
90	104	100	290
30	37	200	291
30	29	250	292
30	34	400	293
100	99	200	294
100	72	200	295
44	39	200	296
44	42	200	297
44	33	200	298
44	45	300	299
97	7	100	300
101	99	200	301
101	72	200	302
74	25	200	303
74	33	400	304
74	99	200	305
74	45	400	306
