138 418

1	2	350	1
1	3	200	2
1	4	350	3
1	5	550	4
1	6	100	5
1	7	350	6
1	8	350	7
1	9	200	8
1	10	350	9
4	1	350	10
4	11	300	11
4	12	600	12
4	13	450	13
14	15	200	14
14	16	400	15
14	17	450	16
14	18	200	17
19	20	200	18
19	21	200	19
19	22	450	20
19	23	950	21
19	24	400	22
12	25	350	23
12	26	400	24
12	27	400	25
12	28	900	26
12	29	300	27
12	30	100	28
12	31	700	29
12	4	600	30
12	32	700	31
12	8	600	32
12	9	750	33
12	10	800	34
17	14	450	35
17	15	550	36
17	33	450	37
17	16	350	38
18	14	200	39
18	15	250	40
18	34	450	41
18	35	300	42
33	36	500	43
33	15	500	44
33	17	450	45
33	37	350	46
33	38	500	47
33	35	550	48
39	40	500	49
39	41	400	50
39	42	500	51
39	43	200	52
44	45	250	53
44	46	450	54
44	40	550	55
44	41	450	56
44	42	650	57
44	47	600	58
44	48	400	59
44	43	350	60
49	50	400	61
49	51	400	62
52	53	450	63
52	54	700	64
52	55	400	65
52	50	650	66
52	16	600	67
56	40	500	68
56	45	300	69
56	57	200	70
56	47	550	71
56	58	200	72
56	59	350	73
56	43	200	74
37	54	450	75
37	53	300	76
37	55	250	77
37	33	350	78
37	50	200	79
37	16	1050	80
37	60	1250	81
37	61	750	82
62	57	450	83
62	47	200	84
62	58	550	85
62	59	800	86
62	43	750	87
61	53	350	88
61	63	200	89
61	34	800	90
61	37	750	91
61	64	200	92
61	38	600	93
61	65	450	94
61	66	850	95
43	67	300	96
43	39	200	97
43	57	500	98
43	44	350	99
43	68	700	100
43	58	400	101
43	56	200	102
43	62	750	103
45	57	400	104
45	68	500	105
45	44	250	106
45	67	500	107
45	56	300	108
53	54	750	109
53	69	350	110
53	52	450	111
53	50	300	112
53	37	300	113
53	70	300	114
53	61	350	115
53	51	300	116
55	63	600	119
55	52	400	120
55	64	600	121
55	37	250	122
55	38	900	123
55	66	1150	124
55	65	850	125
30	12	100	126
13	4	450	127
13	3	200	128
13	7	450	129
13	8	350	130
13	9	400	131
13	10	450	132
71	25	650	133
71	26	600	134
71	27	500	135
71	67	400	136
71	72	500	137
71	73	400	138
71	2	200	139
71	3	350	140
71	5	200	141
71	7	200	142
71	8	300	143
71	9	350	144
71	10	300	145
71	74	300	146
75	76	300	147
75	11	200	148
75	77	300	149
75	78	300	150
79	7	600	151
79	77	500	152
79	8	600	153
79	9	550	154
79	80	250	155
79	10	600	156
81	82	600	157
81	83	200	158
84	76	300	159
84	11	200	160
84	77	300	161
84	78	300	162
85	86	850	163
85	87	200	164
85	80	200	165
87	85	200	166
87	7	350	167
87	8	350	168
87	9	300	169
87	80	400	170
87	10	350	171
83	82	300	172
83	81	200	173
83	88	200	174
83	89	300	175
83	90	300	176
23	91	400	177
23	92	200	178
23	93	600	179
23	19	950	180
94	20	450	181
94	93	200	182
94	95	700	183
94	96	350	184
94	97	450	185
94	60	400	186
24	91	350	187
24	92	450	188
24	93	250	189
24	19	400	190
93	23	600	191
93	94	200	192
93	24	250	193
34	95	500	194
34	98	300	195
34	38	200	196
34	99	200	197
34	100	900	198
34	69	400	199
34	15	200	200
34	64	600	201
34	61	800	202
34	101	500	203
34	70	350	204
34	18	450	205
34	60	400	206
34	35	250	207
38	55	900	208
38	22	200	209
38	33	500	210
38	34	200	211
38	16	200	212
38	64	400	213
38	61	600	214
38	66	650	215
99	34	200	216
99	60	600	217
102	3	750	218
102	5	800	219
102	11	300	220
102	103	700	221
102	2	500	222
57	40	800	223
57	45	400	224
57	104	200	225
57	42	800	226
57	56	200	227
57	62	450	228
57	43	500	229
69	53	350	230
69	34	400	231
63	55	600	232
63	61	200	233
26	71	600	234
26	105	1350	235
26	12	400	236
77	86	200	237
77	75	300	238
77	79	500	239
77	84	300	240
77	80	650	241
2	106	100	242
2	1	350	243
2	107	200	244
2	28	200	245
2	29	1000	246
2	31	500	247
2	102	500	248
2	71	200	249
2	108	100	250
2	32	600	251
2	11	400	252
2	109	200	253
2	103	200	254
2	110	100	255
3	107	250	256
3	1	200	257
3	28	250	258
3	102	750	259
3	31	450	260
3	13	200	261
3	71	350	262
3	11	650	263
3	109	250	264
5	107	400	265
5	1	550	266
5	29	600	267
5	102	800	268
5	31	500	269
5	71	200	270
5	11	600	271
5	32	300	272
5	109	400	273
11	2	400	274
11	4	300	275
11	3	650	276
11	86	200	277
11	75	200	278
11	5	600	279
11	111	100	280
11	112	100	281
11	84	200	282
11	113	100	283
11	114	400	284
11	115	100	285
11	102	300	286
11	58	400	287
11	116	300	288
11	59	550	289
7	117	450	290
7	1	350	291
7	95	400	292
7	118	800	293
7	13	450	294
7	71	200	295
7	79	600	296
7	116	700	297
7	87	350	298
7	60	800	299
9	117	500	300
9	1	200	301
9	95	450	302
9	13	400	303
9	71	350	304
9	79	550	305
9	12	750	306
9	116	750	307
9	87	300	308
9	60	750	309
50	53	300	310
50	49	400	311
50	52	650	312
50	37	200	313
98	15	400	314
98	34	300	315
98	60	800	316
98	35	550	317
119	91	200	318
119	60	500	319
96	91	250	320
96	92	250	321
96	117	300	322
96	120	300	323
96	94	350	324
96	73	550	325
97	91	350	326
97	92	350	327
97	117	300	328
97	94	450	329
97	120	200	330
97	73	650	331
80	79	250	332
80	85	200	333
80	77	650	334
80	87	400	335
86	76	200	336
86	11	200	337
86	85	850	338
86	77	200	339
86	78	200	340
32	5	300	341
32	12	700	342
32	2	600	343
88	82	300	344
88	121	200	345
88	122	400	346
88	83	200	347
88	74	400	348
15	21	650	349
15	33	500	350
15	34	200	351
15	98	400	352
15	14	200	353
15	17	550	354
15	16	300	355
15	18	250	356
89	121	200	357
89	122	300	358
89	83	300	359
89	72	200	360
89	74	200	361
16	36	300	362
16	38	200	363
16	14	400	364
16	52	600	365
16	15	300	366
16	37	1050	367
16	17	350	368
16	35	250	369
90	121	200	370
90	122	300	371
90	83	300	372
90	74	300	373
74	82	300	374
74	121	200	375
74	95	300	376
74	122	300	377
74	71	300	378
74	88	400	379
74	89	200	380
74	90	300	381
74	60	700	382
73	71	400	385
73	118	200	386
73	96	550	387
73	97	650	388
73	22	300	389
73	67	400	390
123	64	450	391
123	70	300	392
123	66	600	393
124	125	200	394
124	126	350	395
64	100	300	396
64	55	600	397
64	127	950	398
64	123	450	399
64	34	600	400
64	70	250	401
64	61	200	402
64	128	950	403
64	38	400	404
70	54	650	405
70	53	300	406
70	100	550	407
70	123	300	408
70	64	250	409
70	34	350	410
70	51	500	411
66	100	450	412
66	55	1150	413
66	123	600	414
66	61	850	415
66	38	650	416
66	65	400	417
76	86	200	418
76	75	300	419
76	84	300	420
112	11	100	421
78	86	200	422
78	75	300	423
78	84	300	424
110	2	100	425
82	81	600	426
82	122	200	427
82	88	300	428
82	83	300	429
82	74	300	430
121	129	500	431
121	95	300	432
121	122	200	433
121	21	350	434
121	72	200	435
121	130	300	436
121	88	200	437
121	89	200	438
121	90	200	439
121	60	200	440
121	74	200	441
122	82	200	442
122	92	200	443
122	121	200	444
122	22	400	445
122	72	300	446
122	131	250	447
122	130	200	448
122	88	400	449
122	89	300	450
122	90	300	451
122	74	300	452
100	64	300	453
100	34	900	454
100	70	550	455
100	66	450	456
104	57	200	457
104	58	800	458
25	71	650	459
25	105	700	460
25	12	350	461
27	71	500	462
27	105	750	463
27	12	400	464
132	58	250	465
132	67	250	466
132	59	200	467
108	2	100	468
6	1	100	469
109	3	250	470
109	5	400	471
109	2	200	472
8	117	450	473
8	1	350	474
8	95	400	475
8	13	350	476
8	71	300	477
8	79	600	478
8	12	600	479
8	116	700	480
8	87	350	481
8	60	500	482
48	44	400	483
48	58	250	484
48	67	350	485
60	118	400	486
60	126	2050	487
60	7	800	488
60	8	500	489
60	9	750	490
60	94	400	491
60	74	700	492
60	91	300	493
60	92	200	494
60	121	200	495
60	95	400	496
60	22	800	497
60	34	400	498
60	98	800	499
60	131	350	500
60	99	600	501
60	42	900	502
60	119	500	503
60	37	1250	504
60	10	700	505
103	102	700	506
103	2	200	507
92	95	400	508
92	96	250	509
92	122	200	510
92	97	350	511
92	23	200	512
92	60	200	513
92	24	450	514
106	2	100	515
95	92	400	516
95	121	300	517
95	118	1000	518
95	34	500	519
95	131	350	520
95	7	400	521
95	8	400	522
95	9	450	523
95	94	700	524
95	10	400	525
95	60	400	526
95	74	300	527
115	11	100	528
21	121	350	529
21	118	350	530
21	22	250	531
21	67	250	532
21	19	200	533
21	133	200	534
21	15	650	535
21	35	500	536
22	129	200	537
22	20	250	538
22	19	450	539
22	122	400	540
22	133	250	541
22	21	250	542
22	60	800	543
22	38	200	544
22	73	300	545
72	71	500	546
72	121	200	547
72	122	300	548
72	89	200	549
130	121	300	550
130	122	200	551
134	54	250	552
134	51	200	553
134	135	200	554
10	117	350	555
10	1	350	556
10	95	400	557
10	13	450	558
10	71	300	559
10	79	600	560
10	12	800	561
10	116	900	562
10	87	350	563
10	60	700	564
101	34	500	565
101	51	450	566
101	135	750	567
135	134	200	568
135	101	750	569
118	91	500	570
118	117	450	571
118	95	1000	572
118	21	350	573
118	73	200	574
118	7	800	575
118	58	500	576
118	60	400	577
51	53	300	578
51	136	200	579
51	137	400	580
51	65	500	581
51	138	300	582
51	49	400	583
51	134	200	584
51	101	450	585
51	70	500	586
126	125	250	587
126	124	350	588
126	137	200	589
126	60	2050	590
65	55	850	591
65	127	200	592
65	51	500	593
65	128	200	594
65	54	650	595
65	138	300	596
65	61	450	597
65	66	400	598
125	124	200	599
125	128	250	600
125	126	250	601
54	53	750	602
54	136	350	603
54	137	550	604
54	65	650	605
54	138	450	606
54	52	700	607
54	134	250	608
54	37	450	609
54	70	650	610
138	54	450	611
138	51	300	612
138	65	300	613
111	11	100	614
113	11	100	615
129	121	500	616
129	22	200	617
107	3	250	618
107	5	400	619
107	2	200	620
46	68	700	621
46	44	450	622
46	58	300	623
46	67	300	624
31	3	450	625
31	5	500	626
31	12	700	627
31	2	500	628
41	44	450	629
41	58	300	630
41	67	200	631
41	39	400	632
116	11	300	633
116	7	700	634
116	8	700	635
116	9	750	636
116	10	900	637
58	118	500	638
58	46	300	639
58	132	250	640
58	67	400	641
58	40	200	642
58	41	300	643
58	42	200	644
58	104	800	645
58	11	400	646
58	48	250	647
58	56	200	648
58	62	550	649
58	43	400	650
59	11	550	651
59	132	200	652
59	67	250	653
59	56	350	654
59	62	800	655
20	19	200	656
20	22	250	657
20	94	450	658
133	21	200	659
133	22	250	660
114	105	250	661
114	11	400	662
35	21	500	663
35	33	550	664
35	16	250	665
35	34	250	666
35	98	550	667
35	18	300	668
36	33	500	669
36	16	300	670
91	117	250	671
91	118	500	672
91	120	250	673
91	119	200	674
91	96	250	675
91	97	350	676
91	23	400	677
91	60	300	678
91	24	350	679
105	25	700	680
105	26	1350	681
105	27	750	682
105	114	250	683
136	54	350	684
136	51	200	685
117	91	250	686
117	118	450	687
117	96	300	688
117	7	450	689
117	97	300	690
117	8	450	691
117	9	500	692
117	10	350	693
28	3	250	694
28	12	900	695
28	2	200	696
127	64	950	697
127	65	200	698
29	5	600	699
29	12	300	700
29	2	1000	701
137	54	550	702
137	51	400	703
137	128	300	704
137	126	200	705
67	45	500	706
67	21	250	707
67	46	300	708
67	132	250	709
67	73	400	710
67	71	400	711
67	40	200	712
67	41	200	713
67	42	200	714
67	58	400	715
67	48	350	716
67	59	250	717
67	43	300	718
128	125	250	719
128	137	300	720
128	64	950	721
128	65	200	722
120	91	250	723
120	96	300	724
120	97	200	725
131	95	350	726
131	122	250	727
131	60	350	728
40	57	800	729
40	44	550	730
40	58	200	731
40	56	500	732
40	67	200	733
40	39	500	734
42	57	800	735
42	44	650	736
42	58	200	737
42	67	200	738
42	60	900	739
42	39	500	740
68	45	500	741
68	47	250	742
68	46	700	743
68	43	700	744
47	68	250	745
47	44	600	746
47	56	550	747
47	62	200	748
