1	2	350	1
1	3	200	2
1	4	350	3
1	5	550	4
1	6	100	5
1	7	350	6
1	8	350	7
1	9	200	8
1	10	350	9
4	1	350	10
4	11	300	11
4	12	600	12
4	13	450	13
14	15	200	14
14	16	400	15
14	17	450	16
14	18	200	17
19	20	200	18
19	21	200	19
19	22	450	20
19	23	950	21
19	24	400	22
12	25	350	23
12	26	400	24
12	27	400	25
12	28	900	26
12	29	300	27
12	30	100	28
12	31	700	29
12	4	600	30
12	32	700	31
12	8	600	32
12	9	750	33
12	10	800	34
17	14	450	35
17	15	550	36
17	33	450	37
17	16	350	38
18	14	200	39
18	15	250	40
18	34	450	41
18	35	300	42
33	36	500	43
33	15	500	44
33	17	450	45
33	37	350	46
33	38	500	47
33	35	550	48
39	40	500	49
39	41	400	50
39	42	500	51
39	43	200	52
44	45	250	53
44	46	450	54
44	40	550	55
44	41	450	56
44	42	650	57
44	47	600	58
44	48	400	59
44	43	350	60
49	50	400	61
49	51	400	62
52	53	450	63
52	54	700	64
52	55	400	65
52	50	650	66
52	16	600	67
56	40	500	68
56	45	300	69
56	57	200	70
56	47	550	71
56	58	200	72
56	59	350	73
56	43	200	74
37	54	450	75
37	53	300	76
37	55	250	77
37	33	350	78
37	50	200	79
37	16	1050	80
37	60	1250	81
37	61	750	82
62	57	450	83
62	47	200	84
62	58	550	85
62	59	800	86
62	43	750	87
61	53	350	88
61	63	200	89
61	34	800	90
61	37	750	91
61	64	200	92
61	38	600	93
61	65	450	94
61	66	850	95
43	67	300	96
43	39	200	97
43	57	500	98
43	44	350	99
43	68	700	100
43	58	400	101
43	56	200	102
43	62	750	103
45	57	400	104
45	68	500	105
45	44	250	106
45	67	500	107
45	56	300	108
53	54	750	109
53	69	350	110
53	52	450	111
53	50	300	112
53	37	300	113
53	70	300	114
53	61	350	115
53	51	300	116
55	63	600	117
55	52	400	118
55	64	600	119
55	37	250	120
55	38	900	121
55	66	1150	122
55	65	850	123
30	12	100	124
13	4	450	125
13	3	200	126
13	7	450	127
13	8	350	128
13	9	400	129
13	10	450	130
71	25	650	131
71	26	600	132
71	27	500	133
71	67	400	134
71	72	500	135
71	73	400	136
71	2	200	137
71	3	350	138
71	5	200	139
71	7	200	140
71	8	300	141
71	9	350	142
71	10	300	143
71	74	300	144
75	76	300	145
75	11	200	146
75	77	300	147
75	78	300	148
79	7	600	149
79	77	500	150
79	8	600	151
79	9	550	152
79	80	250	153
79	10	600	154
81	82	600	155
81	83	200	156
84	76	300	157
84	11	200	158
84	77	300	159
84	78	300	160
85	86	850	161
85	87	200	162
85	80	200	163
87	85	200	164
87	7	350	165
87	8	350	166
87	9	300	167
87	80	400	168
87	10	350	169
83	82	300	170
83	81	200	171
83	88	200	172
83	89	300	173
83	90	300	174
23	91	400	175
23	92	200	176
23	93	600	177
23	19	950	178
94	20	450	179
94	93	200	180
94	95	700	181
94	96	350	182
94	97	450	183
94	60	400	184
24	91	350	185
24	92	450	186
24	93	250	187
24	19	400	188
93	23	600	189
93	94	200	190
93	24	250	191
34	95	500	192
34	98	300	193
34	38	200	194
34	99	200	195
34	100	900	196
34	69	400	197
34	15	200	198
34	64	600	199
34	61	800	200
34	101	500	201
34	70	350	202
34	18	450	203
34	60	400	204
34	35	250	205
38	55	900	206
38	22	200	207
38	33	500	208
38	34	200	209
38	16	200	210
38	64	400	211
38	61	600	212
38	66	650	213
99	34	200	214
99	60	600	215
102	3	750	216
102	5	800	217
102	11	300	218
102	103	700	219
102	2	500	220
57	40	800	221
57	45	400	222
57	104	200	223
57	42	800	224
57	56	200	225
57	62	450	226
57	43	500	227
69	53	350	228
69	34	400	229
63	55	600	230
63	61	200	231
26	71	600	232
26	105	1350	233
26	12	400	234
77	86	200	235
77	75	300	236
77	79	500	237
77	84	300	238
77	80	650	239
2	106	100	240
2	1	350	241
2	107	200	242
2	28	200	243
2	29	1000	244
2	31	500	245
2	102	500	246
2	71	200	247
2	108	100	248
2	32	600	249
2	11	400	250
2	109	200	251
2	103	200	252
2	110	100	253
3	107	250	254
3	1	200	255
3	28	250	256
3	102	750	257
3	31	450	258
3	13	200	259
3	71	350	260
3	11	650	261
3	109	250	262
5	107	400	263
5	1	550	264
5	29	600	265
5	102	800	266
5	31	500	267
5	71	200	268
5	11	600	269
5	32	300	270
5	109	400	271
11	2	400	272
11	4	300	273
11	3	650	274
11	86	200	275
11	75	200	276
11	5	600	277
11	111	100	278
11	112	100	279
11	84	200	280
11	113	100	281
11	114	400	282
11	115	100	283
11	102	300	284
11	58	400	285
11	116	300	286
11	59	550	287
7	117	450	288
7	1	350	289
7	95	400	290
7	118	800	291
7	13	450	292
7	71	200	293
7	79	600	294
7	116	700	295
7	87	350	296
7	60	800	297
9	117	500	298
9	1	200	299
9	95	450	300
9	13	400	301
9	71	350	302
9	79	550	303
9	12	750	304
9	116	750	305
9	87	300	306
9	60	750	307
50	53	300	308
50	49	400	309
50	52	650	310
50	37	200	311
98	15	400	312
98	34	300	313
98	60	800	314
98	35	550	315
119	91	200	316
119	60	500	317
96	91	250	318
96	92	250	319
96	117	300	320
96	120	300	321
96	94	350	322
96	73	550	323
97	91	350	324
97	92	350	325
97	117	300	326
97	94	450	327
97	120	200	328
97	73	650	329
80	79	250	330
80	85	200	331
80	77	650	332
80	87	400	333
86	76	200	334
86	11	200	335
86	85	850	336
86	77	200	337
86	78	200	338
32	5	300	339
32	12	700	340
32	2	600	341
88	82	300	342
88	121	200	343
88	122	400	344
88	83	200	345
88	74	400	346
15	21	650	347
15	33	500	348
15	34	200	349
15	98	400	350
15	14	200	351
15	17	550	352
15	16	300	353
15	18	250	354
89	121	200	355
89	122	300	356
89	83	300	357
89	72	200	358
89	74	200	359
16	36	300	360
16	38	200	361
16	14	400	362
16	52	600	363
16	15	300	364
16	37	1050	365
16	17	350	366
16	35	250	367
90	121	200	368
90	122	300	369
90	83	300	370
90	74	300	371
74	82	300	372
74	121	200	373
74	95	300	374
74	122	300	375
74	71	300	376
74	88	400	377
74	89	200	378
74	90	300	379
74	60	700	380
73	71	400	381
73	118	200	382
73	96	550	383
73	97	650	384
73	22	300	385
73	67	400	386
123	64	450	387
123	70	300	388
123	66	600	389
124	125	200	390
124	126	350	391
64	100	300	392
64	55	600	393
64	127	950	394
64	123	450	395
64	34	600	396
64	70	250	397
64	61	200	398
64	128	950	399
64	38	400	400
70	54	650	401
70	53	300	402
70	100	550	403
70	123	300	404
70	64	250	405
70	34	350	406
70	51	500	407
66	100	450	408
66	55	1150	409
66	123	600	410
66	61	850	411
66	38	650	412
66	65	400	413
76	86	200	414
76	75	300	415
76	84	300	416
112	11	100	417
78	86	200	418
78	75	300	419
78	84	300	420
110	2	100	421
82	81	600	422
82	122	200	423
82	88	300	424
82	83	300	425
82	74	300	426
121	129	500	427
121	95	300	428
121	122	200	429
121	21	350	430
121	72	200	431
121	130	300	432
121	88	200	433
121	89	200	434
121	90	200	435
121	60	200	436
121	74	200	437
122	82	200	438
122	92	200	439
122	121	200	440
122	22	400	441
122	72	300	442
122	131	250	443
122	130	200	444
122	88	400	445
122	89	300	446
122	90	300	447
122	74	300	448
100	64	300	449
100	34	900	450
100	70	550	451
100	66	450	452
104	57	200	453
104	58	800	454
25	71	650	455
25	105	700	456
25	12	350	457
27	71	500	458
27	105	750	459
27	12	400	460
132	58	250	461
132	67	250	462
132	59	200	463
108	2	100	464
6	1	100	465
109	3	250	466
109	5	400	467
109	2	200	468
8	117	450	469
8	1	350	470
8	95	400	471
8	13	350	472
8	71	300	473
8	79	600	474
8	12	600	475
8	116	700	476
8	87	350	477
8	60	500	478
48	44	400	479
48	58	250	480
48	67	350	481
60	118	400	482
60	126	2050	483
60	7	800	484
60	8	500	485
60	9	750	486
60	94	400	487
60	74	700	488
60	91	300	489
60	92	200	490
60	121	200	491
60	95	400	492
60	22	800	493
60	34	400	494
60	98	800	495
60	131	350	496
60	99	600	497
60	42	900	498
60	119	500	499
60	37	1250	500
60	10	700	501
103	102	700	502
103	2	200	503
92	95	400	504
92	96	250	505
92	122	200	506
92	97	350	507
92	23	200	508
92	60	200	509
92	24	450	510
106	2	100	511
95	92	400	512
95	121	300	513
95	118	1000	514
95	34	500	515
95	131	350	516
95	7	400	517
95	8	400	518
95	9	450	519
95	94	700	520
95	10	400	521
95	60	400	522
95	74	300	523
115	11	100	524
21	121	350	525
21	118	350	526
21	22	250	527
21	67	250	528
21	19	200	529
21	133	200	530
21	15	650	531
21	35	500	532
22	129	200	533
22	20	250	534
22	19	450	535
22	122	400	536
22	133	250	537
22	21	250	538
22	60	800	539
22	38	200	540
22	73	300	541
72	71	500	542
72	121	200	543
72	122	300	544
72	89	200	545
130	121	300	546
130	122	200	547
134	54	250	548
134	51	200	549
134	135	200	550
10	117	350	551
10	1	350	552
10	95	400	553
10	13	450	554
10	71	300	555
10	79	600	556
10	12	800	557
10	116	900	558
10	87	350	559
10	60	700	560
101	34	500	561
101	51	450	562
101	135	750	563
135	134	200	564
135	101	750	565
118	91	500	566
118	117	450	567
118	95	1000	568
118	21	350	569
118	73	200	570
118	7	800	571
118	58	500	572
118	60	400	573
51	53	300	574
51	136	200	575
51	137	400	576
51	65	500	577
51	138	300	578
51	49	400	579
51	134	200	580
51	101	450	581
51	70	500	582
126	125	250	583
126	124	350	584
126	137	200	585
126	60	2050	586
65	55	850	587
65	127	200	588
65	51	500	589
65	128	200	590
65	54	650	591
65	138	300	592
65	61	450	593
65	66	400	594
125	124	200	595
125	128	250	596
125	126	250	597
54	53	750	598
54	136	350	599
54	137	550	600
54	65	650	601
54	138	450	602
54	52	700	603
54	134	250	604
54	37	450	605
54	70	650	606
138	54	450	607
138	51	300	608
138	65	300	609
111	11	100	610
113	11	100	611
129	121	500	612
129	22	200	613
107	3	250	614
107	5	400	615
107	2	200	616
46	68	700	617
46	44	450	618
46	58	300	619
46	67	300	620
31	3	450	621
31	5	500	622
31	12	700	623
31	2	500	624
41	44	450	625
41	58	300	626
41	67	200	627
41	39	400	628
116	11	300	629
116	7	700	630
116	8	700	631
116	9	750	632
116	10	900	633
58	118	500	634
58	46	300	635
58	132	250	636
58	67	400	637
58	40	200	638
58	41	300	639
58	42	200	640
58	104	800	641
58	11	400	642
58	48	250	643
58	56	200	644
58	62	550	645
58	43	400	646
59	11	550	647
59	132	200	648
59	67	250	649
59	56	350	650
59	62	800	651
20	19	200	652
20	22	250	653
20	94	450	654
133	21	200	655
133	22	250	656
114	105	250	657
114	11	400	658
35	21	500	659
35	33	550	660
35	16	250	661
35	34	250	662
35	98	550	663
35	18	300	664
36	33	500	665
36	16	300	666
91	117	250	667
91	118	500	668
91	120	250	669
91	119	200	670
91	96	250	671
91	97	350	672
91	23	400	673
91	60	300	674
91	24	350	675
105	25	700	676
105	26	1350	677
105	27	750	678
105	114	250	679
136	54	350	680
136	51	200	681
117	91	250	682
117	118	450	683
117	96	300	684
117	7	450	685
117	97	300	686
117	8	450	687
117	9	500	688
117	10	350	689
28	3	250	690
28	12	900	691
28	2	200	692
127	64	950	693
127	65	200	694
29	5	600	695
29	12	300	696
29	2	1000	697
137	54	550	698
137	51	400	699
137	128	300	700
137	126	200	701
67	45	500	702
67	21	250	703
67	46	300	704
67	132	250	705
67	73	400	706
67	71	400	707
67	40	200	708
67	41	200	709
67	42	200	710
67	58	400	711
67	48	350	712
67	59	250	713
67	43	300	714
128	125	250	715
128	137	300	716
128	64	950	717
128	65	200	718
120	91	250	719
120	96	300	720
120	97	200	721
131	95	350	722
131	122	250	723
131	60	350	724
40	57	800	725
40	44	550	726
40	58	200	727
40	56	500	728
40	67	200	729
40	39	500	730
42	57	800	731
42	44	650	732
42	58	200	733
42	67	200	734
42	60	900	735
42	39	500	736
68	45	500	737
68	47	250	738
68	46	700	739
68	43	700	740
47	68	250	741
47	44	600	742
47	56	550	743
47	62	200	744
