1	13	1	1
1	31	1	2
1	33	1	3
1	3	1	4
1	21	1	5
1	40	1	6
2	40	1	7
2	14	1	8
2	29	1	9
2	37	1	10
2	20	1	11
2	35	1	12
2	21	1	13
2	30	1	14
2	23	1	15
2	4	1	16
2	39	1	17
2	32	1	18
3	27	1	19
3	7	1	20
3	33	1	21
3	10	1	22
3	39	1	23
3	14	1	24
3	25	1	25
3	17	1	26
3	4	1	27
3	24	1	28
4	9	1	29
4	19	1	30
4	26	1	31
4	32	1	32
4	22	1	33
4	22	1	34
4	1	1	35
4	20	1	36
4	17	1	37
5	22	1	38
5	33	1	39
5	32	1	40
5	38	1	41
5	17	1	42
5	23	1	43
5	19	1	44
5	10	1	45
5	20	1	46
5	2	1	47
5	31	1	48
5	27	1	49
6	39	1	50
6	11	1	51
6	20	1	52
6	19	1	53
6	7	1	54
6	37	1	55
6	22	1	56
6	19	1	57
6	14	1	58
7	18	1	59
7	35	1	60
7	33	1	61
7	40	1	62
7	24	1	63
7	16	1	64
7	27	1	65
7	36	1	66
7	35	1	67
7	13	1	68
7	37	1	69
7	35	1	70
7	12	1	71
7	37	1	72
8	7	1	73
8	22	1	74
8	14	1	75
8	11	1	76
8	36	1	77
8	28	1	78
8	16	1	79
8	36	1	80
8	9	1	81
8	39	1	82
8	16	1	83
8	2	1	84
8	36	1	85
9	34	1	86
9	24	1	87
9	32	1	88
9	14	1	89
9	36	1	90
9	33	1	91
9	2	1	92
9	13	1	93
10	1	1	94
10	37	1	95
10	6	1	96
11	27	1	97
12	16	1	98
13	22	1	99
13	3	1	100
13	19	1	101
14	13	1	102
15	11	1	103
15	4	1	104
15	6	1	105
15	29	1	106
15	12	1	107
15	4	1	108
16	13	1	109
16	14	1	110
16	19	1	111
16	23	1	112
16	8	1	113
16	13	1	114
16	7	1	115
16	29	1	116
16	21	1	117
16	32	1	118
16	14	1	119
17	40	1	120
17	5	1	121
17	7	1	122
17	6	1	123
17	20	1	124
17	8	1	125
17	37	1	126
17	14	1	127
18	24	1	128
18	23	1	129
18	36	1	130
18	30	1	131
18	20	1	132
18	8	1	133
18	25	1	134
18	12	1	135
18	38	1	136
18	23	1	137
18	26	1	138
18	10	1	139
18	24	1	140
19	24	1	141
19	22	1	142
19	35	1	143
19	32	1	144
21	2	1	145
21	39	1	146
23	36	1	147
23	6	1	148
23	31	1	149
24	15	1	150
24	6	1	151
24	8	1	152
25	12	1	153
25	23	1	154
26	20	1	155
26	3	1	156
26	3	1	157
26	18	1	158
27	20	1	159
27	36	1	160
27	34	1	161
27	25	1	162
27	13	1	163
27	36	1	164
27	12	1	165
28	3	1	166
28	33	1	167
28	15	1	168
28	18	1	169
28	33	1	170
28	29	1	171
28	9	1	172
28	9	1	173
28	7	1	174
29	38	1	175
29	8	1	176
29	31	1	177
30	21	1	178
30	7	1	179
30	22	1	180
30	10	1	181
30	26	1	182
30	34	1	183
30	8	1	184
31	16	1	185
31	21	1	186
31	4	1	187
31	9	1	188
31	10	1	189
31	22	1	190
31	22	1	191
31	35	1	192
31	25	1	193
32	17	1	194
32	17	1	195
32	31	1	196
32	23	1	197
32	13	1	198
33	3	1	199
33	28	1	200
33	31	1	201
33	17	1	202
34	16	1	203
34	30	1	204
34	6	1	205
34	28	1	206
34	7	1	207
34	38	1	208
34	36	1	209
34	37	1	210
34	27	1	211
34	38	1	212
34	32	1	213
34	18	1	214
36	34	1	215
36	34	1	216
36	25	1	217
36	23	1	218
37	5	1	219
37	36	1	220
38	27	1	221
38	9	1	222
40	12	1	223
40	35	1	224
40	5	1	225
40	5	1	226
40	11	1	227
40	19	1	228
40	2	1	229
40	2	1	230
40	17	1	231
13	1	1	232
31	1	1	233
33	1	1	234
3	1	1	235
21	1	1	236
40	1	1	237
40	2	1	238
14	2	1	239
29	2	1	240
37	2	1	241
20	2	1	242
35	2	1	243
21	2	1	244
30	2	1	245
23	2	1	246
4	2	1	247
39	2	1	248
32	2	1	249
27	3	1	250
7	3	1	251
33	3	1	252
10	3	1	253
39	3	1	254
14	3	1	255
25	3	1	256
17	3	1	257
4	3	1	258
24	3	1	259
9	4	1	260
19	4	1	261
26	4	1	262
32	4	1	263
22	4	1	264
22	4	1	265
1	4	1	266
20	4	1	267
17	4	1	268
22	5	1	269
33	5	1	270
32	5	1	271
38	5	1	272
17	5	1	273
23	5	1	274
19	5	1	275
10	5	1	276
20	5	1	277
2	5	1	278
31	5	1	279
27	5	1	280
39	6	1	281
11	6	1	282
20	6	1	283
19	6	1	284
7	6	1	285
37	6	1	286
22	6	1	287
19	6	1	288
14	6	1	289
18	7	1	290
35	7	1	291
33	7	1	292
40	7	1	293
24	7	1	294
16	7	1	295
27	7	1	296
36	7	1	297
35	7	1	298
13	7	1	299
37	7	1	300
35	7	1	301
12	7	1	302
37	7	1	303
7	8	1	304
22	8	1	305
14	8	1	306
11	8	1	307
36	8	1	308
28	8	1	309
16	8	1	310
36	8	1	311
9	8	1	312
39	8	1	313
16	8	1	314
2	8	1	315
36	8	1	316
34	9	1	317
24	9	1	318
32	9	1	319
14	9	1	320
36	9	1	321
33	9	1	322
2	9	1	323
13	9	1	324
1	10	1	325
37	10	1	326
6	10	1	327
27	11	1	328
16	12	1	329
22	13	1	330
3	13	1	331
19	13	1	332
13	14	1	333
11	15	1	334
4	15	1	335
6	15	1	336
29	15	1	337
12	15	1	338
4	15	1	339
13	16	1	340
14	16	1	341
19	16	1	342
23	16	1	343
8	16	1	344
13	16	1	345
7	16	1	346
29	16	1	347
21	16	1	348
32	16	1	349
14	16	1	350
